Tumor_Barcode	Battenberg	Type	File
TCGA-78-7143-01A	Battenberg_0	Clustering_Profile_C1	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7143-01A/Battenberg_0/NGSpurity/TCGA-78-7143-01A_Clustering_Profile_C1.pdf
TCGA-78-7143-01A	Battenberg_0	Clustering_Profile_ALL	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7143-01A/Battenberg_0/NGSpurity/TCGA-78-7143-01A_Clustering_Profile_ALL.pdf
TCGA-78-7143-01A	Battenberg_0	Clustering_Cosine_Cosmic	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7143-01A/Battenberg_0/NGSpurity/TCGA-78-7143-01A_Clustering_Cosine_Cosmic.pdf
TCGA-78-7143-01A	Battenberg_0	Clustering_Cosine	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7143-01A/Battenberg_0/NGSpurity/TCGA-78-7143-01A_Clustering_Cosine.pdf
TCGA-78-7143-01A	Battenberg_0	CCUBE	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7143-01A/Battenberg_0/NGSpurity/TCGA-78-7143-01A_CCUBE.pdf
TCGA-78-7143-01A	Battenberg_0	ccube	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7143-01A/Battenberg_0/ccube/TCGA-78-7143-01A_ccube.pdf
TCGA-78-7143-01A	Battenberg_0	tumour	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7143-01A/Battenberg_0/TCGA-78-7143-01A.tumour.png
TCGA-78-7143-01A	Battenberg_0	totalcn_chrom_plot	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7143-01A/Battenberg_0/TCGA-78-7143-01A_totalcn_chrom_plot.png
TCGA-78-7143-01A	Battenberg_0	second_nonroundedprofile	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7143-01A/Battenberg_0/TCGA-78-7143-01A_second_nonroundedprofile.png
TCGA-78-7143-01A	Battenberg_0	second_distance	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7143-01A/Battenberg_0/TCGA-78-7143-01A_second_distance.png
TCGA-78-7143-01A	Battenberg_0	second_copynumberprofile	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7143-01A/Battenberg_0/TCGA-78-7143-01A_second_copynumberprofile.png
TCGA-78-7143-01A	Battenberg_0	nonroundedprofile	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7143-01A/Battenberg_0/TCGA-78-7143-01A_nonroundedprofile.png
TCGA-78-7143-01A	Battenberg_0	germline	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7143-01A/Battenberg_0/TCGA-78-7143-01A.germline.png
TCGA-78-7143-01A	Battenberg_0	distance	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7143-01A/Battenberg_0/TCGA-78-7143-01A_distance.png
TCGA-78-7143-01A	Battenberg_0	DirichletProcessplot_with_cluster_locations_2	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7143-01A/Battenberg_0/dpclust/TCGA-78-7143-01A_DPoutput_2000iters_1000burnin_seed123/TCGA-78-7143-01A_DirichletProcessplot_with_cluster_locations_2.png
TCGA-78-7143-01A	Battenberg_0	coverage	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7143-01A/Battenberg_0/TCGA-78-7143-01A_coverage.png
TCGA-78-7143-01A	Battenberg_0	copynumberprofile	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7143-01A/Battenberg_0/TCGA-78-7143-01A_copynumberprofile.png
TCGA-78-7143-01A	Battenberg_0	BattenbergProfile_subclones	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7143-01A/Battenberg_0/TCGA-78-7143-01A_BattenbergProfile_subclones.png
TCGA-78-7143-01A	Battenberg_0	BattenbergProfile_average	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7143-01A/Battenberg_0/TCGA-78-7143-01A_BattenbergProfile_average.png
TCGA-78-7143-01A	Battenberg_0	alleleratio	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7143-01A/Battenberg_0/TCGA-78-7143-01A_alleleratio.png
TCGA-78-7143-01A	Battenberg_0	2000iters_1000burnin_mutation_assignments	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7143-01A/Battenberg_0/dpclust/TCGA-78-7143-01A_DPoutput_2000iters_1000burnin_seed123/TCGA-78-7143-01A_2000iters_1000burnin_mutation_assignments.png
TCGA-78-7146-01A	Battenberg_0	SCNA	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7146-01A/Battenberg_0/NGSpurity/TCGA-78-7146-01A_SCNA.pdf
TCGA-78-7146-01A	Battenberg_0	DPClust	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7146-01A/Battenberg_0/NGSpurity/TCGA-78-7146-01A_DPClust.pdf
TCGA-78-7146-01A	Battenberg_0	Clustering_Profile_C3	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7146-01A/Battenberg_0/NGSpurity/TCGA-78-7146-01A_Clustering_Profile_C3.pdf
TCGA-78-7146-01A	Battenberg_0	Clustering_Profile_ALL	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7146-01A/Battenberg_0/NGSpurity/TCGA-78-7146-01A_Clustering_Profile_ALL.pdf
TCGA-78-7146-01A	Battenberg_0	Clustering_Cosine_Cosmic	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7146-01A/Battenberg_0/NGSpurity/TCGA-78-7146-01A_Clustering_Cosine_Cosmic.pdf
TCGA-78-7146-01A	Battenberg_0	Clustering_Cosine	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7146-01A/Battenberg_0/NGSpurity/TCGA-78-7146-01A_Clustering_Cosine.pdf
TCGA-78-7146-01A	Battenberg_0	CCUBE	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7146-01A/Battenberg_0/NGSpurity/TCGA-78-7146-01A_CCUBE.pdf
TCGA-78-7146-01A	Battenberg_0	ccube	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7146-01A/Battenberg_0/ccube/TCGA-78-7146-01A_ccube.pdf
TCGA-78-7146-01A	Battenberg_0	tumour	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7146-01A/Battenberg_0/TCGA-78-7146-01A.tumour.png
TCGA-78-7146-01A	Battenberg_0	totalcn_chrom_plot	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7146-01A/Battenberg_0/TCGA-78-7146-01A_totalcn_chrom_plot.png
TCGA-78-7146-01A	Battenberg_0	second_nonroundedprofile	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7146-01A/Battenberg_0/TCGA-78-7146-01A_second_nonroundedprofile.png
TCGA-78-7146-01A	Battenberg_0	second_distance	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7146-01A/Battenberg_0/TCGA-78-7146-01A_second_distance.png
TCGA-78-7146-01A	Battenberg_0	second_copynumberprofile	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7146-01A/Battenberg_0/TCGA-78-7146-01A_second_copynumberprofile.png
TCGA-78-7146-01A	Battenberg_0	nonroundedprofile	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7146-01A/Battenberg_0/TCGA-78-7146-01A_nonroundedprofile.png
TCGA-78-7146-01A	Battenberg_0	germline	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7146-01A/Battenberg_0/TCGA-78-7146-01A.germline.png
TCGA-78-7146-01A	Battenberg_0	distance	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7146-01A/Battenberg_0/TCGA-78-7146-01A_distance.png
TCGA-78-7146-01A	Battenberg_0	DirichletProcessplot_with_cluster_locations_2	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7146-01A/Battenberg_0/dpclust/TCGA-78-7146-01A_DPoutput_2000iters_1000burnin_seed123/TCGA-78-7146-01A_DirichletProcessplot_with_cluster_locations_2.png
TCGA-78-7146-01A	Battenberg_0	coverage	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7146-01A/Battenberg_0/TCGA-78-7146-01A_coverage.png
TCGA-78-7146-01A	Battenberg_0	copynumberprofile	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7146-01A/Battenberg_0/TCGA-78-7146-01A_copynumberprofile.png
TCGA-78-7146-01A	Battenberg_0	BattenbergProfile_subclones	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7146-01A/Battenberg_0/TCGA-78-7146-01A_BattenbergProfile_subclones.png
TCGA-78-7146-01A	Battenberg_0	BattenbergProfile_average	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7146-01A/Battenberg_0/TCGA-78-7146-01A_BattenbergProfile_average.png
TCGA-78-7146-01A	Battenberg_0	alleleratio	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7146-01A/Battenberg_0/TCGA-78-7146-01A_alleleratio.png
TCGA-78-7146-01A	Battenberg_0	2000iters_1000burnin_mutation_assignments	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7146-01A/Battenberg_0/dpclust/TCGA-78-7146-01A_DPoutput_2000iters_1000burnin_seed123/TCGA-78-7146-01A_2000iters_1000burnin_mutation_assignments.png
TCGA-78-7149-01A	Battenberg_0	SCNA	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7149-01A/Battenberg_0/NGSpurity/TCGA-78-7149-01A_SCNA.pdf
TCGA-78-7149-01A	Battenberg_0	DPClust	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7149-01A/Battenberg_0/NGSpurity/TCGA-78-7149-01A_DPClust.pdf
TCGA-78-7149-01A	Battenberg_0	Clustering_Profile_C1	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7149-01A/Battenberg_0/NGSpurity/TCGA-78-7149-01A_Clustering_Profile_C1.pdf
TCGA-78-7149-01A	Battenberg_0	Clustering_Profile_ALL	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7149-01A/Battenberg_0/NGSpurity/TCGA-78-7149-01A_Clustering_Profile_ALL.pdf
TCGA-78-7149-01A	Battenberg_0	Clustering_Cosine_Cosmic	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7149-01A/Battenberg_0/NGSpurity/TCGA-78-7149-01A_Clustering_Cosine_Cosmic.pdf
TCGA-78-7149-01A	Battenberg_0	Clustering_Cosine	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7149-01A/Battenberg_0/NGSpurity/TCGA-78-7149-01A_Clustering_Cosine.pdf
TCGA-78-7149-01A	Battenberg_0	CCUBE	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7149-01A/Battenberg_0/NGSpurity/TCGA-78-7149-01A_CCUBE.pdf
TCGA-78-7149-01A	Battenberg_0	ccube	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7149-01A/Battenberg_0/ccube/TCGA-78-7149-01A_ccube.pdf
TCGA-78-7149-01A	Battenberg_0	tumour	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7149-01A/Battenberg_0/TCGA-78-7149-01A.tumour.png
TCGA-78-7149-01A	Battenberg_0	totalcn_chrom_plot	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7149-01A/Battenberg_0/TCGA-78-7149-01A_totalcn_chrom_plot.png
TCGA-78-7149-01A	Battenberg_0	second_nonroundedprofile	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7149-01A/Battenberg_0/TCGA-78-7149-01A_second_nonroundedprofile.png
TCGA-78-7149-01A	Battenberg_0	second_distance	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7149-01A/Battenberg_0/TCGA-78-7149-01A_second_distance.png
TCGA-78-7149-01A	Battenberg_0	second_copynumberprofile	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7149-01A/Battenberg_0/TCGA-78-7149-01A_second_copynumberprofile.png
TCGA-78-7149-01A	Battenberg_0	nonroundedprofile	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7149-01A/Battenberg_0/TCGA-78-7149-01A_nonroundedprofile.png
TCGA-78-7149-01A	Battenberg_0	germline	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7149-01A/Battenberg_0/TCGA-78-7149-01A.germline.png
TCGA-78-7149-01A	Battenberg_0	distance	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7149-01A/Battenberg_0/TCGA-78-7149-01A_distance.png
TCGA-78-7149-01A	Battenberg_0	DirichletProcessplot_with_cluster_locations_2	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7149-01A/Battenberg_0/dpclust/TCGA-78-7149-01A_DPoutput_2000iters_1000burnin_seed123/TCGA-78-7149-01A_DirichletProcessplot_with_cluster_locations_2.png
TCGA-78-7149-01A	Battenberg_0	coverage	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7149-01A/Battenberg_0/TCGA-78-7149-01A_coverage.png
TCGA-78-7149-01A	Battenberg_0	copynumberprofile	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7149-01A/Battenberg_0/TCGA-78-7149-01A_copynumberprofile.png
TCGA-78-7149-01A	Battenberg_0	BattenbergProfile_subclones	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7149-01A/Battenberg_0/TCGA-78-7149-01A_BattenbergProfile_subclones.png
TCGA-78-7149-01A	Battenberg_0	BattenbergProfile_average	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7149-01A/Battenberg_0/TCGA-78-7149-01A_BattenbergProfile_average.png
TCGA-78-7149-01A	Battenberg_0	alleleratio	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7149-01A/Battenberg_0/TCGA-78-7149-01A_alleleratio.png
TCGA-78-7149-01A	Battenberg_0	2000iters_1000burnin_mutation_assignments	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7149-01A/Battenberg_0/dpclust/TCGA-78-7149-01A_DPoutput_2000iters_1000burnin_seed123/TCGA-78-7149-01A_2000iters_1000burnin_mutation_assignments.png
TCGA-78-7150-01A	Battenberg_0	SCNA	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7150-01A/Battenberg_0/NGSpurity/TCGA-78-7150-01A_SCNA.pdf
TCGA-78-7150-01A	Battenberg_0	DPClust	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7150-01A/Battenberg_0/NGSpurity/TCGA-78-7150-01A_DPClust.pdf
TCGA-78-7150-01A	Battenberg_0	Clustering_Profile_C1	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7150-01A/Battenberg_0/NGSpurity/TCGA-78-7150-01A_Clustering_Profile_C1.pdf
TCGA-78-7150-01A	Battenberg_0	Clustering_Profile_ALL	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7150-01A/Battenberg_0/NGSpurity/TCGA-78-7150-01A_Clustering_Profile_ALL.pdf
TCGA-78-7150-01A	Battenberg_0	Clustering_Cosine_Cosmic	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7150-01A/Battenberg_0/NGSpurity/TCGA-78-7150-01A_Clustering_Cosine_Cosmic.pdf
TCGA-78-7150-01A	Battenberg_0	Clustering_Cosine	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7150-01A/Battenberg_0/NGSpurity/TCGA-78-7150-01A_Clustering_Cosine.pdf
TCGA-78-7150-01A	Battenberg_0	CCUBE	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7150-01A/Battenberg_0/NGSpurity/TCGA-78-7150-01A_CCUBE.pdf
TCGA-78-7150-01A	Battenberg_0	ccube	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7150-01A/Battenberg_0/ccube/TCGA-78-7150-01A_ccube.pdf
TCGA-78-7150-01A	Battenberg_0	tumour	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7150-01A/Battenberg_0/TCGA-78-7150-01A.tumour.png
TCGA-78-7150-01A	Battenberg_0	totalcn_chrom_plot	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7150-01A/Battenberg_0/TCGA-78-7150-01A_totalcn_chrom_plot.png
TCGA-78-7150-01A	Battenberg_0	second_nonroundedprofile	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7150-01A/Battenberg_0/TCGA-78-7150-01A_second_nonroundedprofile.png
TCGA-78-7150-01A	Battenberg_0	second_distance	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7150-01A/Battenberg_0/TCGA-78-7150-01A_second_distance.png
TCGA-78-7150-01A	Battenberg_0	second_copynumberprofile	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7150-01A/Battenberg_0/TCGA-78-7150-01A_second_copynumberprofile.png
TCGA-78-7150-01A	Battenberg_0	nonroundedprofile	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7150-01A/Battenberg_0/TCGA-78-7150-01A_nonroundedprofile.png
TCGA-78-7150-01A	Battenberg_0	germline	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7150-01A/Battenberg_0/TCGA-78-7150-01A.germline.png
TCGA-78-7150-01A	Battenberg_0	distance	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7150-01A/Battenberg_0/TCGA-78-7150-01A_distance.png
TCGA-78-7150-01A	Battenberg_0	DirichletProcessplot_with_cluster_locations_2	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7150-01A/Battenberg_0/dpclust/TCGA-78-7150-01A_DPoutput_2000iters_1000burnin_seed123/TCGA-78-7150-01A_DirichletProcessplot_with_cluster_locations_2.png
TCGA-78-7150-01A	Battenberg_0	coverage	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7150-01A/Battenberg_0/TCGA-78-7150-01A_coverage.png
TCGA-78-7150-01A	Battenberg_0	copynumberprofile	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7150-01A/Battenberg_0/TCGA-78-7150-01A_copynumberprofile.png
TCGA-78-7150-01A	Battenberg_0	BattenbergProfile_subclones	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7150-01A/Battenberg_0/TCGA-78-7150-01A_BattenbergProfile_subclones.png
TCGA-78-7150-01A	Battenberg_0	BattenbergProfile_average	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7150-01A/Battenberg_0/TCGA-78-7150-01A_BattenbergProfile_average.png
TCGA-78-7150-01A	Battenberg_0	alleleratio	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7150-01A/Battenberg_0/TCGA-78-7150-01A_alleleratio.png
TCGA-78-7150-01A	Battenberg_0	2000iters_1000burnin_mutation_assignments	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7150-01A/Battenberg_0/dpclust/TCGA-78-7150-01A_DPoutput_2000iters_1000burnin_seed123/TCGA-78-7150-01A_2000iters_1000burnin_mutation_assignments.png
TCGA-78-7152-01A	Battenberg_0	SCNA	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7152-01A/Battenberg_0/NGSpurity/TCGA-78-7152-01A_SCNA.pdf
TCGA-78-7152-01A	Battenberg_0	DPClust	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7152-01A/Battenberg_0/NGSpurity/TCGA-78-7152-01A_DPClust.pdf
TCGA-78-7152-01A	Battenberg_0	Clustering_Profile_C4	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7152-01A/Battenberg_0/NGSpurity/TCGA-78-7152-01A_Clustering_Profile_C4.pdf
TCGA-78-7152-01A	Battenberg_0	Clustering_Profile_C2	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7152-01A/Battenberg_0/NGSpurity/TCGA-78-7152-01A_Clustering_Profile_C2.pdf
TCGA-78-7152-01A	Battenberg_0	Clustering_Profile_C1	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7152-01A/Battenberg_0/NGSpurity/TCGA-78-7152-01A_Clustering_Profile_C1.pdf
TCGA-78-7152-01A	Battenberg_0	Clustering_Profile_ALL	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7152-01A/Battenberg_0/NGSpurity/TCGA-78-7152-01A_Clustering_Profile_ALL.pdf
TCGA-78-7152-01A	Battenberg_0	Clustering_Cosine_Cosmic	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7152-01A/Battenberg_0/NGSpurity/TCGA-78-7152-01A_Clustering_Cosine_Cosmic.pdf
TCGA-78-7152-01A	Battenberg_0	Clustering_Cosine	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7152-01A/Battenberg_0/NGSpurity/TCGA-78-7152-01A_Clustering_Cosine.pdf
TCGA-78-7152-01A	Battenberg_0	CCUBE	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7152-01A/Battenberg_0/NGSpurity/TCGA-78-7152-01A_CCUBE.pdf
TCGA-78-7152-01A	Battenberg_0	ccube	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7152-01A/Battenberg_0/ccube/TCGA-78-7152-01A_ccube.pdf
TCGA-78-7152-01A	Battenberg_0	tumour	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7152-01A/Battenberg_0/TCGA-78-7152-01A.tumour.png
TCGA-78-7152-01A	Battenberg_0	totalcn_chrom_plot	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7152-01A/Battenberg_0/TCGA-78-7152-01A_totalcn_chrom_plot.png
TCGA-78-7152-01A	Battenberg_0	second_nonroundedprofile	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7152-01A/Battenberg_0/TCGA-78-7152-01A_second_nonroundedprofile.png
TCGA-78-7152-01A	Battenberg_0	second_distance	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7152-01A/Battenberg_0/TCGA-78-7152-01A_second_distance.png
TCGA-78-7152-01A	Battenberg_0	second_copynumberprofile	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7152-01A/Battenberg_0/TCGA-78-7152-01A_second_copynumberprofile.png
TCGA-78-7152-01A	Battenberg_0	nonroundedprofile	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7152-01A/Battenberg_0/TCGA-78-7152-01A_nonroundedprofile.png
TCGA-78-7152-01A	Battenberg_0	germline	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7152-01A/Battenberg_0/TCGA-78-7152-01A.germline.png
TCGA-78-7152-01A	Battenberg_0	distance	/Users/zhangt8/NIH-Work/EAGLE_NSLC/NGSpurity/sherlock-Genome-pub/TCGA-78-7152-01A/Battenberg_0/TCGA-78-7152-01A_distance.png
