Battenberg	Tumor_Barcode	PGA	PGA_Subclonal	PGA_TETRA	PGA_LOH	PGA_Haploid_LOH	MCN	MCN_WGD	MCN_CHR	DPClust_Mutations	ASCAT_Purity	ASCAT_Ploidy	BB_Purity	BB_Ploidy	CCUBE_Purity	GOF	High_Purity	WGD_MP2_Number	WGD_MP2_Ratio	WGD_EVEN_Ratio	nWGD_CCF_MCluster	nWGD_CCF_MCluster_Detail	nWGD_Substantial_Segment	nWGD_Substantial_Segment_Detail	Super_Cluster_1	Super_Cluster_5	Super_Cluster_10	Homozoygous_Deletion	Homozoygous_Deletion2	Homozoygous_Deletion_Detail	DPCLUST_Detail	Cluster_ChrEnrich	Cluster_Signatures
Battenberg_0.15_2.00	NSLC-1130-T01	0.14372996356278103	0	5.223270278324395e-4	0.1431302640541698	0	0.0017706317582951178	nWGD	0	106	0.15	2	0.15	2.03096891158561	0.5060810567971323	0.0079078174423859		0		0.14830217766911258	0		0		0	0	0	7	Y	chr15:1:84.88|chr16:2:77.81|chr17:1:83.05|chr19:1:58.36|chr20:1:64.22|chr22:1:39.83|chrX:2:2.54	C2|0.96(0.83-2.13)|91	C2|chr7|0.11	C2|SBS40|0.70; ALL|SBS40|0.72
Battenberg_0	NSLC-0843-T01	0.0022361349884071915	0.0022361349884071915	0	0.0022005934204648247	0.0022005934204648247	3.7470588859048266e-5	nWGD	0	315	1	2.00292926729331	0.95	1.99654900687087	0.3378161730300515	0.0224390243902439	|ASCAT_Purity	0		0	0		0		0	0	0	0	N		C1|0.13(0.12-0.13)|300	C1|chr3|0.09	C1|SBS5|0.80; ALL|SBS5|0.80
Battenberg_0.12_2.00	NSLC-0843-T01	0.03553765905612531	2.812705606554367e-4	0	0.03553765905612531	6.073672838343522e-4	0.002357258926000666	nWGD	0	315	0.12	2	0.11628	2.25168931039059	0.34011984750080143	0.62751677852349		0		0.037813798134125415	0		0		0	0	0	2	Y	chr11:1:4.03|chr19:1:58.31|chr22:1:35.24|chr5:1:0.67|chrX:1:0.85	C1|1.05(1.01-1.10)|300	C1|chr3|0.09	C1|SBS5|0.80; ALL|SBS5|0.80
Battenberg_0	NSLC-0235-T01	0.004787585260638733	0.0029872792110121104	0	0.0035230902543981124	1.746927053973986e-4	0.004859708383834379	nWGD	0	104	0.69	2.0168618090203	0.67827	2.03434911160823	0.7129619808362836	0.024701730801546		0		0.0016909378730643988	0		0		0	0	0	0	N		C4|0.25(0.22-0.45)|88	C4|chr2|0.11	C4|SBS5|0.71; ALL|SBS5|0.68
Battenberg_0.17_2.00	NSLC-0235-T01	0.06368184718148732	5.900056000437028e-4	0.0588942619208486	0.004787585260638733	0	0.06651260618010901	nWGD	3	104	0.17	2	0.17	2.72561266174657	0.7158934734705057	0		0		0.06579843408841285	0		0		0	0	0	0	N		C3|1.00(0.90-1.81)|92	C3|chr2|0.11	C3|SBS5|0.70; ALL|SBS5|0.68
Battenberg_0	NSLC-1233-T01	0.7050783416997625	0.06395404330628343	0.21939378488084021	0.1609136600215384	0.03810147570099148	0.6502942056529457	WGD	17	3364	0.13	2.89047960179706	0.13091	2.84584619005481	0.28537108365282116	0.868516552817913		205	0.024390243902439025	0.3136853261290884	0		3	chr5:12.63|chr5:14.87|chr10:19.06	1	1	1	0	N		C1|1.23(1.22-1.24)|3338	C1|chrX|0.09	C1|SBS40|0.86; ALL|SBS40|0.86
Battenberg_0	NSLC-1091-T01	0.2823296940153759	0.00435694864999101	0	0.1288874538550592	0.11018114375801712	0.17214855025735878	nWGD	3	28454	0.48	2.05273627314309	0.46416	1.99596663270584	0.6420704002198857	0.930330974598395		0		0.01923948106238291	0		1	chr3:16.26	0	0	0	0	N		C2|1.05(0.79-1.07)|26269; C3|0.79(0.37-1.06)|858; C4|0.38(0.35-0.80)|1183	C2|chr4|0.10; C3|chr7|0.14; C4|chr2|0.08	C2|SBS4|0.97; C3|SBS4|0.92; C4|SBS40|0.85; ALL|SBS4|0.97
Battenberg_0	IGC-11-1087-T02	0.5747554195555657	0.02447908443228991	0	0.3534162817740588	0.13372726485812275	0.44101650705143525	nWGD	10	52035	0.86	2.15022539627866	0.87118	2.07739772298562	0.9907154600885948	0.929304610433999	|CCUBE_Purity	0		0.23195447750598808	0		1	chr19:12	0	0	0	0	N	chr1:1:0.03|chr4:1:0.73	C4|0.99(0.99-0.99)|50407; C5|0.71(0.45-0.99)|611	C4|chr1|0.08; C5|chr21|0.14	C4|SBS40|0.86; C5|SBS40|0.82; ALL|SBS40|0.86
Battenberg_0	NSLC-0689-T01	0.43825935643446984	0.01458456198173356	0.05980459362208919	0.0796395809725813	4.2299309069682346e-5	0.42473859010360554	nWGD	10	4068	0.6	2.4340501638993	0.603	2.40224065880737	0.6227046811463164	0.952289785056838		0		0.1525089261420912	1	nMut = 1252; Ratio = 0.31	0		0	0	0	0	N		C2|0.99(0.67-1.00)|2098; C3|0.53(0.31-0.99)|1252; C4|0.31(0.29-0.54)|692	C2|chrX|0.09; C3|chr4|0.10; C4|chr5|0.09	C2|SBS5|0.81; C3|SBS1|0.80; C4|SBS1|0.81; ALL|SBS5|0.74
Battenberg_0	NSLC-0346-T01	0.6362639761104999	0.0616547175162808	0.1331257074255586	0.04842760074116112	0.01175657747319476	0.6046559546830041	WGD	13	5587	0.61	2.84490716023319	0.5856	2.74233755857823	0.6300261183809953	0.859138381363184		87	0.04597701149425287	0.1046295408719967	0		3	chr2:11.22|chr2:12.05|chr2:53.97	0	0	0	0	N	chr9:1:2.49	C2|1.05(0.72-1.07)|3777; C3|0.72(0.70-1.05)|1179; C4|0.24(0.23-0.28)|554	C2|chrX|0.10; C3|chrX|0.09; C4|chr3|0.08	C2|SBS40|0.83; C3|SBS40|0.77; C4|SBS18|0.76; ALL|SBS40|0.82
Battenberg_0	NSLC-0800-T01	0.2873859359784736	0.013942989633853086	0	0.2547538914893384	0.25183788445808475	0.0367078835236874	nWGD	2	615	0.79	1.79655916859206	0.78842	1.73015857164632	0.7660460678755161	0.959120716479656		0		0.0024602081739529785	0		0		0	0	0	0	N	chr18:1:0.17|chrX:5:1.59	C1|1.00(0.82-1.03)|387; C2|0.80(0.48-1.01)|48; C3|0.43(0.23-0.74)|27; C4|0.16(0.16-0.18)|137	C1|chr2|0.10; C2|chr2|0.15; C3|chr4|0.22; C4|chr5|0.12	C1|SBS5|0.86; C2|SBS40|0.58; C3|SBS7a|0.50; C4|SBS5|0.81; ALL|SBS5|0.88
Battenberg_0	NSLC-0093-T01	0.9499362024269553	0.04750381789196848	0.45324256476744645	0.024094705699395695	0.0011594496270620814	0.9474848841488718	WGD	22	4797	0.21	4.62131145694008	0.20433	4.56093448689936	0.22990455476736912	0.894229627577473		0		0.849286801838353	0		0		0	0	0	0	N		C1|1.06(1.04-1.06)|4776	C1|chrX|0.10	C1|SBS5|0.79; ALL|SBS5|0.80
Battenberg_0	IGC-03-1088-T01	0.8758112948572438	0.09637896004409495	0.23805136574570082	0.2433457499186162	0.0010078410591902976	0.8691187979830224	WGD	19	18175	0.36	3.30170426514982	0.37296	3.11734913707192	0.507870400450513	0.838344180507364		104	0.34615384615384615	0.6137287608516905	0		0		0	0	0	0	N	chr10:1:0.6|chr3:1:0.32	C1|1.01(1.00-1.01)|18103	C1|chrX|0.11	C1|SBS40|0.91; ALL|SBS40|0.91
Battenberg_0	NSLC-0442-T01	0.7118582916881694	0.5969191941532634	0.012652018917622425	0.5648295109292758	0.18814966752080262	0.5239816975651674	WGD	9	7453	0.47	1.93033613088386	0.44697	2.05848085654927	0.7152128218578557	0.12440718347531		148	0.08108108108108109	0.39230323164116704	1	nMut = 3273; Ratio = 0.44	8	chr2:65.87|chr2:19.84|chr7:19.79|chr7:22.28|chr7:14.56|chr9:43.21|chr16:43.58|chr21:33.46	0	0	0	1	Y	chr2:2:19.72|chr8:1:1.5	C2|0.96(0.45-1.00)|4125; C3|0.45(0.44-0.96)|3273	C2|chr1|0.09; C3|chr5|0.10	C2|SBS40|0.85; C3|SBS40|0.81; ALL|SBS40|0.83
Battenberg_0.35_4.12	NSLC-0442-T01	0.8879296396200845	0.45380028048614407	0.11740222208840174	0.5129249585160127	0.0065059010356963935	0.8744746083650943	WGD	20	7453	0.34697	4.11696	0.33239726000000003	3.95128922886952	0.7774981743548632	0.452072833017759		393	0.07888040712468193	0.30622023402036924	0		5	chr2:65.87|chr2:19.84|chr6:28.65|chr9:77.69|chr15:84.75	0	0	0	0	N	chr8:1:1.5	C3|0.92(0.64-0.97)|7104; C4|0.66(0.62-0.94)|281	C3|chr1|0.09; C4|chrX|0.16	C3|SBS40|0.84; C4|SBS40|0.75; ALL|SBS40|0.83
Battenberg_0	NSLC-0875-T01	0.8653539331185149	0.2344670308848403	0.1828575541838087	0.378856282432553	0.035424624346324346	0.8220764357564051	WGD	18	7529	0.42	2.71953570636069	0.41286	2.63886855351448	0.4231908291881517	0.65987202298566106		493	0.49898580121703856	0.5754856900343461	0		1	chr22:33.19	0	0	0	0	N		C2|0.99(0.94-1.05)|6904; C3|0.41(0.40-1.00)|554	C2|chr4|0.09; C3|chr2|0.11	C2|SBS5|0.81; C3|SBS5|0.79; ALL|SBS5|0.82
Battenberg_0	NSLC-0312-T01	0.9493582840876489	0.21936881657304766	0.237536396376996	0.1297158458736277	0	0.947994226835752	WGD	22	15292	0.46	3.71472941938599	0.44206	3.62643862025471		0.746620212101905		1684	0.14786223277909738	0.3975729382564224	1	nMut = 3309; Ratio = 0.22	1	chr8:26.01	0	0	0	0	N		C1|0.98(0.53-1.03)|11857; C2|0.52(0.49-0.97)|3309	C1|chrX|0.08; C2|chr2|0.10	C1|SBS40|0.80; C2|SBS18|0.78; ALL|SBS40|0.79
Battenberg_0	NSLC-0966-T01	0.25870952878055553	0.06380964065451371	0	0.15107291584939897	0.1046615964191479	0.15234931204325117	nWGD	5	8850	0.77	2.07327274074238	0.77231	1.98093578095125	0.7986457750705909	0.76345885280451		0		0.04851617020309883	1	nMut = 298; Ratio = 0.03	0		0	0	0	0	N	chr10:3:1.65|chr13:1:0.73|chr9:2:3.23	C2|1.00(0.99-1.00)|7477; C3|0.70(0.45-1.00)|253; C4|0.46(0.28-0.71)|298; C5|0.28(0.19-0.47)|744	C2|chr4|0.10; C3|chr4|0.17; C4|chr5|0.09; C5|chr4|0.10	C2|SBS13|0.69; C3|SBS13|0.72; C4|SBS13|0.78; C5|SBS13|0.77; ALL|SBS13|0.71
Battenberg_0.16_2.00	NSLC-1235-T01	0.005626834485833591	0	0	0.005626834485833591	0	0.005932231294310946	nWGD	0	244	0.15936	2	0.15792576	2.21438496066499	0.7987909292516032	0.246668781725888		0		0.005805310740468338	0		0		1	1	1	0	N		C3|2.23(0.99-3.24)|34; C4|1.01(0.95-2.03)|198	C3|chr3|0.18; C4|chr1|0.09	C3|SBS31|0.54; C4|SBS5|0.81; ALL|SBS5|0.82
Battenberg_0	NSLC-1235-T01	0.005603341907966444	0.0053641892006554524	0	0.0053641892006554524	0.0043579601281442575	0.001312974957096388	nWGD	0	244	1	2.01146431499567	0.996	1.98913316937999	0.7988385663919669	0.177023008295508	BB_Purity|ASCAT_Purity	0		0.0010908079102800274	0		0		0	0	0	0	N		C2|0.34(0.16-0.72)|40; C3|0.16(0.15-0.31)|192	C2|chr3|0.15; C3|chr1|0.09	C2|SBS5|0.60; C3|SBS5|0.80; ALL|SBS5|0.82
Battenberg_0	NSLC-0092-T07	0.2132342696278407	0.010657649928889134	0	0.10117396453445937	0.07859025088661437	0.08899223010567853	nWGD	2	6037	0.56	2.17056854596408	0.57176	2.04329011158261	0.6195434226927716	0.410011003043502		0		0.0195683707691604	1	nMut = 1378; Ratio = 0.23	0		0	0	0	1	Y	chr1:1:0.22|chr12:1:20.99	C4|0.96(0.71-1.08)|4219; C5|0.49(0.27-0.95)|1378; C6|0.24(0.21-0.48)|409	C4|chr2|0.08; C5|chrX|0.12; C6|chr7|0.09	C4|SBS40|0.86; C5|SBS40|0.76; C6|SBS40|0.64; ALL|SBS40|0.83
Battenberg_0	NSLC-0038-T01	0.001797977135123061	0.0017316328224190763	0	0.0017455555976571757	0.0017272491725658294	5.680518731913214e-5	nWGD	0	699	1	2.01707900872656	0.909	1.99357834489306	0.25218918053360767	0.00160485413414822	|ASCAT_Purity	0		1.90529580703701e-5	0		0		0	0	0	0	N	chr14:1:0.04	C2|0.67(0.31-1.30)|21; C3|0.31(0.19-0.33)|570; C4|0.19(0.17-0.31)|98	C2|chr7|0.90; C3|chr2|0.10; C4|chr2|0.14	C2|SBS42|0.60; C3|SBS5|0.90; C4|SBS5|0.78; ALL|SBS5|0.91
Battenberg_0.17_2.00	NSLC-0038-T01	0.17752103402190825	0.05533462357589667	0	0.12218641044601158	0	0.05755865161590687	nWGD	1	699	0.17271	2	0.17271	2.11719513089665	0.252324738509319	0		0		0.12665211457157838	0		0		2	2	2	6	Y	chr1:1:0.2|chr12:1:7.97|chr14:1:0.04|chr15:1:2.96|chr16:2:89.79|chr17:1:83.01|chr19:1:58.36|chr20:1:63.99|chr22:1:34.73|chr4:1:3.84|chrX:1:2.77	C2|1.63(1.09-1.75)|440; C3|1.13(0.97-1.66)|252	C2|chr2|0.11; C3|chr7|0.12	C2|SBS5|0.89; C3|SBS5|0.81; ALL|SBS5|0.91
Battenberg_0	NSLC-0374-T01	0.9527222257939124	0.1262609011518825	0.38927965256515246	0.2137422417338609	0	0.9515139627115647	WGD	22	9436	0.45	3.91702387378264	0.4527	3.68522449205674		0.812128580935851		724	0.21823204419889503	0.7461713640047078	0		0		0	0	0	0	N	chr13:1:0.11	C1|0.98(0.85-1.01)|8428; C2|0.44(0.42-0.98)|956	C1|chrX|0.10; C2|chr2|0.10	C1|SBS5|0.76; C2|SBS1|0.81; ALL|SBS5|0.75
Battenberg_0	NSLC-1095-T01	0.26367066493678193	0.04181449751594253	0	0.2574447134501378	0.24555902374231856	0.01811164119446334	nWGD	0	46606	0.35	1.73542190731228	0.33985	1.72372505552195	0.49456864844528176	0.495591319136757		0		0.010173217391839386	1	nMut = 1349; Ratio = 0.03	4	chr9:15.96|chr9:67.97|chr16:33.57|chr21:35.87	1	0	0	0	N		C3|1.19(1.00-1.52)|596; C4|1.02(0.94-1.20)|44394; C5|0.46(0.32-1.02)|1349	C3|chr2|0.12; C4|chr4|0.10; C5|chr2|0.13	C3|SBS4|0.94; C4|SBS4|0.97; C5|SBS40|0.87; ALL|SBS4|0.97
Battenberg_0	NSLC-0321-T01	0.7730128990801253	0.14618310536166937	0.3416827241319335	0.04439540576709785	0.018058329600736826	0.7431648987488779	WGD	18	3927	0.45	3.15742527720083	0.4725	3.07891878738611	0.5681225312294528	0.642059927687126		326	0.34662576687116564	0.36536943381894776	0		2	chr6:28.62|chr6:132.84	0	0	0	0	N		C1|0.99(0.79-1.04)|2956; C2|0.82(0.38-1.01)|289; C3|0.38(0.37-0.91)|643	C1|chr1|0.09; C2|chr12|0.14; C3|chr2|0.09	C1|SBS5|0.91; C2|SBS40|0.72; C3|SBS5|0.77; ALL|SBS5|0.88
Battenberg_0	NSLC-0792-T01	0.0325591180930016	9.212820593793756e-4	0	0.0325591180930016	0.031638572413947186	9.705083557865331e-4	nWGD	0	1273	0.76	1.95999683422059	0.75012	1.95523755513321	0.897650582989208	0.90479408032433		0		0.00100772703737153	0		0		1	1	1	0	N		C1|1.20(1.09-1.22)|537; C3|0.58(0.43-0.89)|72; C4|0.44(0.28-0.59)|385; C5|0.19(0.17-0.41)|260	C1|chr2|0.10; C3|chr2|0.11; C4|chr1|0.09; C5|chrX|0.12	C1|SBS5|0.91; C3|SBS5|0.70; C4|SBS5|0.81; C5|SBS5|0.82; ALL|SBS5|0.91
Battenberg_0.33_2.00	NSLC-0792-T01	0.0325591180930016	0	0	0.0325591180930016	0	0.03432549000229712	nWGD	1	1273	0.330053	2	0.330053	2.03299420159977	0.8976505829892079	1.81566090056781e-4		0		0.034634134405755815	0		0		2	2	2	0	N		C1|2.73(2.42-2.79)|518; C3|1.16(0.86-1.38)|359; C4|0.91(0.42-1.18)|120; C5|0.42(0.39-0.90)|250	C1|chr2|0.10; C3|chr13|0.09; C4|chrX|0.11; C5|chrX|0.13	C1|SBS5|0.91; C3|SBS5|0.80; C4|SBS5|0.74; C5|SBS5|0.82; ALL|SBS5|0.91
Battenberg_0	NSLC-0365-T01	0.9235806181065397	0.3472749952611435	0.47535784419212235	0.08444813162771388	0	0.9208137271379155	WGD	22	6634	0.28	3.45397941337531	0.27412	3.42643336062533	0.256692554333024	0.486616083383654		1520	0.20592105263157895	0.6138380672906845	0		3	chr12:12.88|chr12:59.49|chrX:25.67	0	0	0	0	N		C2|0.98(0.95-1.00)|6573	C2|chr2|0.09	C2|SBS5|0.85; ALL|SBS5|0.85
Battenberg_0	NSLC-0050-T01	0.002530777846254073	0.00240448862052332	0	0.00240448862052332	0.00240448862052332	1.3314358168885866e-4	nWGD	0	687	1	2.00273130019414	0.949	1.9882473558282	0.4066310725169381	9.28467624737607e-4	|ASCAT_Purity	0		0	0		0		0	0	0	0	N		C1|0.13(0.12-0.13)|682	C1|chr5|0.09	C1|SBS40|0.83; ALL|SBS40|0.83
Battenberg_0.12_2.00	NSLC-0050-T01	0.0679333462458767	0.053140944546537505	0	0.0679333462458767	0.05771963731644472	0.0029103017636593793	nWGD	0	687	0.12	2	0.1206	2.30936096559703	0.4069970727490702	0.0666808566857009		0		0.008240796119195041	0		5	chr7:159.13|chr9:43.21|chr9:77.69|chr14:90.78|chr19:58.34	0	0	0	2	Y	chr17:1:22.59|chr19:1:58.34|chrX:1:2.45	C1|1.01(0.99-1.04)|682	C1|chr5|0.09	C1|SBS40|0.83; ALL|SBS40|0.83
Battenberg_0	NSLC-0100-T03	0.006383805746655112	0.006383805746655112	0	0.004664121795429166	0.002823617034192102	0.003753418186886094	nWGD	0	323	1	2.01746552427445	0.95	1.98346076265643	0.43898247059858164	0	|ASCAT_Purity	0		0.0020390552313439376	0		0		0	0	0	0	N		C4|0.13(0.13-0.14)|292	C4|chr8|0.11	C4|SBS40|0.76; ALL|SBS40|0.77
Battenberg_0.12_2.00	NSLC-0100-T03	0.13437298195355477	0.02253828010352123	0	0.11504418349418302	9.368694360967104e-4	0.025732453160071753	nWGD	0	323	0.12	2	0.11832	2.15568599066181	0.4392992410657829	0.181824195659467		0		0.1264170137263652	0		2	chr9:43.26|chr12:95.93	0	0	0	5	Y	chr16:1:90.05|chr17:1:83.05|chr19:1:58.33|chr20:1:64.22|chr22:1:34.82|chrX:1:2.84	C2|1.05(1.01-1.09)|312	C2|chr5|0.12	C2|SBS40|0.76; ALL|SBS40|0.77
Battenberg_0	NSLC-0501-T01	0.0018196914596329123	0.001812209215282651	0	0.0018196914596329123	0.0018196914596329123	0	nWGD	0	206	1	2.00118932933982	0.954	1.99846150646971	0.6545602881539825	0.0220501599057398	BB_Purity|ASCAT_Purity	0		0	0		0		0	0	0	0	N		C1|0.32(0.14-0.74)|42; C2|0.14(0.13-0.31)|126	C1|chr5|0.17; C2|chr14|0.14	C1|SBS3|0.57; C2|SBS5|0.78; ALL|SBS5|0.80
Battenberg_0.13_2.00	NSLC-0501-T01	0.03445528060388078	7.41552472968906e-4	0	0.03438219221727243	7.41552472968906e-4	0.001995510595767956	nWGD	0	206	0.13356	2	0.13356	2.16560113877651	0.5060111912987335	0.00133515919205751		0		0.03692122717265854	0		0		1	1	1	2	Y	chr19:1:58.29|chr22:1:38.16|chrX:1:2.25	C2|2.20(1.01-5.16)|39; C3|1.03(0.90-2.15)|128	C2|chr5|0.15; C3|chr14|0.14	C2|SBS3|0.56; C3|SBS5|0.78; ALL|SBS5|0.80
Battenberg_0	NSLC-0893-T01	0.836914270738165	0.16254373123805743	0.16630773893917433	0.18793852959795118	0.0014444083578128296	0.8279404069129394	WGD	19	6375	0.19	3.75419181627658	0.19836	3.67481219799978	0.21711980212112217	0.749300481261276		216	0.10185185185185185	0.30176911921336896	0		4	chr5:46.25|chr6:28.75|chr6:138.66|chrX:27.41	0	0	0	0	N		C1|1.07(1.06-1.08)|6352	C1|chr2|0.09	C1|SBS25|0.90; ALL|SBS25|0.90
Battenberg_0	NSLC-0468-T01	0.930565142929176	0.3383685814648235	0.21999049312545466	0.28125289709530316	0.0061928918891800515	0.9207315483988116	WGD	21	4831	0.47	3.39371156930032	0.48269	3.23824726450564		0.567647357295078		611	0.4582651391162029	0.43836080479887257	0		2	chr12:133.24|chr15:63.14	0	0	0	0	N	chr9:2:2.79	C3|0.98(0.95-1.03)|4124; C4|0.39(0.38-0.98)|650	C3|chr1|0.10; C4|chr2|0.12	C3|SBS5|0.85; C4|SBS40|0.79; ALL|SBS40|0.85
Battenberg_0	NSLC-0380-T01	0.9243902323126084	0.14496540778696732	0.09696020430188523	0.40304138409554957	0.0013973875707724878	0.9200839306546983	WGD	22	18737	0.57	3.68230493098398	0.56259	3.55944277770701	0.607838313829728	0.829529585990924		250	0.16	0.3353760954514565	0		0		0	0	0	0	N	chr9:1:0.31	C2|0.96(0.77-0.97)|17986; C3|0.76(0.36-0.97)|346; C4|0.35(0.27-0.96)|219	C2|chr1|0.09; C3|chr8|0.09; C4|chr9|0.12	C2|SBS13|0.79; C3|SBS13|0.75; C4|SBS40|0.75; ALL|SBS13|0.79
Battenberg_0.80_3.17	NSLC-0380-T01	0.9243902323126084	0.7536897597299445	0.09713875178672565	0.3999392740929762	0.0013973875707724878	0.9200839306546983	WGD	22	18737	0.8	3.17292092053244	0.8144	3.62918780344422	0.6071314913353748	0.0924657561038195		259	0.08108108108108109	0.48655637789493483	0		1	chr20:31.51	0	0	0	0	N	chr9:1:0.31	C1|0.97(0.78-1.00)|7309; C2|0.79(0.58-0.99)|5994; C3|0.58(0.58-0.83)|5161	C1|chr3|0.11; C2|chr4|0.11; C3|chr2|0.12	C1|SBS13|0.77; C2|SBS13|0.79; C3|SBS13|0.82; ALL|SBS13|0.79
Battenberg_0	IGC-03-1101-T06	0.4077651800806191	0.14458066391355287	0	0.13586165693041835	0.11561029137521305	0.2551301685884812	nWGD	6	6069	0.34	2.30140314861332	0.32878	2.19225901306887	0.48271706556621735	0.568530775243902		0		0.019438022784830335	0		0		0	0	0	0	N		C3|1.02(0.98-1.05)|5030; C4|0.42(0.40-1.02)|1009	C3|chrX|0.08; C4|chrX|0.12	C3|SBS40|0.85; C4|SBS2|0.81; ALL|SBS40|0.83
Battenberg_0	NSLC-0784-T01	0.25359252535989835	0.025627754849067163	0	0.14104297538109972	0.139833596726601	0.11946648179896163	nWGD	3	6051	0.7	1.94797745902033	0.7049	1.89324212729253	0.7193284079573117	0.736520566548397		0		0.001344108075652958	0		0		0	0	0	0	N	chr19:1:0.38|chr9:1:1.3	C1|0.97(0.67-1.06)|3419; C2|0.65(0.46-0.96)|1040; C4|0.23(0.22-0.47)|1523	C1|chrX|0.09; C2|chr2|0.09; C4|chr2|0.10	C1|SBS40|0.83; C2|SBS40|0.80; C4|SBS40|0.84; ALL|SBS40|0.84
Battenberg_0	NSLC-0229-T01	0.06743840398060652	0	0	0.04002142375825419	0.037449584790815546	0.03161646430599698	nWGD	1	2093	0.13	1.98216068472942	0.13	1.95006334453922	0.230262741649967	0.957491390933214		0		8.297324248494261e-4	0		0		1	1	1	0	N		C2|1.26(1.25-1.29)|2061	C2|chr2|0.10	C2|SBS5|0.85; ALL|SBS5|0.85
Battenberg_0	IGC-03-1076-T06	0.9420001966933873	0.06713718912631106	0.15801160231668246	0.4659959824640092	0.049713290435948396	0.9396273912650819	WGD	22	31986	0.29	3.28974804356239	0.3016	3.11056127815813	0.4792391059714503	0.918545700124442		133	0.6015037593984962	0.6133378567271872	0		1	chr14:38.35	0	0	0	0	N	chr15:1:2.74|chr2:1:0.04|chr8:1:0.04	C1|1.04(1.04-1.04)|31802	C1|chr4|0.10	C1|SBS4|0.89; ALL|SBS4|0.89
Battenberg_0	NSLC-0245-T01	0.8898643108266153	0.03108862562890845	0.1435560311331202	0.15979298288524524	0.006723002701770396	0.881507780641794	WGD	20	6877	0.65	3.38466372373046	0.64805	3.33294421947156	0.6291315346865942	0.953961478146586		227	0.20704845814977973	0.19719559066646103	0		0		0	0	0	0	N	chr9:1:4.7	C1|0.99(0.77-1.00)|5367; C2|0.78(0.36-0.99)|1092; C3|0.32(0.30-0.79)|384	C1|chr4|0.09; C2|chr4|0.10; C3|chr2|0.10	C1|SBS5|0.81; C2|SBS5|0.73; C3|SBS40|0.73; ALL|SBS5|0.79
Battenberg_0	IGC-11-1132-T01	0.6007445943188617	0.16041714359829823	0	0.5355317255376396	0.46136213975889506	0.1350995903924951	nWGD	3	20886	0.29	1.62658189745195	0.28304	1.58651644486528	0.47214431667775847	0.643618324126913		0		0.07124016303854011	0		6	chr1:53.22|chr5:79.72|chr8:13.04|chr10:41.79|chr12:34.16|chr22:21.06	0	0	0	0	Y	chr10:1:0.38|chr2:1:0.29|chr5:1:0.5|chr9:4:11.14	C3|1.03(1.02-1.04)|20356	C3|chr2|0.10	C3|SBS40|0.90; ALL|SBS40|0.91
Battenberg_0	NSLC-0215-T01	0.9453509251236586	0.31883151010354205	0.09298763765865174	0.6440482343800865	0.036782393863807154	0.925339656220189	WGD	22	9776	0.37	2.71631605067528	0.37111	2.66572925882061		0.640096063525632		78	0.38461538461538464	0.65188678986784	0		0		0	0	0	1	Y	chr8:1:0.03|chrX:1:41.69	C3|0.97(0.93-1.03)|7631; C4|0.42(0.40-0.97)|2019	C3|chr2|0.11; C4|chr1|0.10	C3|SBS40|0.87; C4|SBS40|0.73; ALL|SBS40|0.84
Battenberg_0.80_3.22	NSLC-0215-T01	0.9315855354458407	0.692918360106209	0.16226691360089932	0.0028463412295427473	0	0.9437706315064691	WGD	22	9776	0.8	3.21502147210554	0.7824	3.69833061320171		0.0706097711208866		925	0.005405405405405406	0.20316256278543587	0		4	chr8:51.61|chr8:28.61|chr11:80.16|chr15:21.89	0	0	0	0	N		C1|0.99(0.68-1.00)|5497; C2|0.68(0.31-1.00)|1917; C3|0.30(0.29-0.69)|2279	C1|chr2|0.13; C2|chr1|0.16; C3|chr1|0.14	C1|SBS40|0.86; C2|SBS40|0.87; C3|SBS40|0.75; ALL|SBS40|0.84
Battenberg_0	NSLC-0638-T01	0.9247328774680094	0.27833556477741633	0.14981139176845773	0.3801203007051155	0.01166893039887142	0.9089270826479932	WGD	22	9784	0.27	3.02280062861255	0.25947	3.05485462600101	0.26692609608888385	0.657822857197268		1166	0.15008576329331047	0.3911934292052199	0		1	chr11:11.83	0	0	0	0	N	chr9:1:2.34	C3|0.98(0.94-1.02)|9677	C3|chr2|0.09	C3|SBS40|0.77; ALL|SBS40|0.77
Battenberg_0	NSLC-0437-T01	0.9584615673813893	0.05848486642992463	0.4339477361848854	0.12065988986283396	0	0.9584615673813893	WGD	22	3291	0.39	4.3492478021325	0.38337	4.35205021336485		0.86340058857155		166	0.5903614457831325	0.5625269810634842	0		0		0	0	0	0	N		C1|0.99(0.98-0.99)|3181; C2|0.43(0.39-0.99)|70	C1|chr2|0.09; C2|chr6|0.14	C1|SBS40|0.87; C2|SBS40|0.69; ALL|SBS40|0.87
